tuq,Tedaga,Saharan,
tus,Tuscarora,Iroquoian,Latinx
tuu,Tututni,Pacific Coast Athabaskan,Latn
tuv,Turkana,Teso-Turkana,Latn
tux,Tuxináwa,Panoan,Latn
tuy,Tugen,Nandi-Markweta,
tuz,Turka,Gur,Latn
tva,Vaghua,Western Oceanic,Latn
tvd,Tsuvadi,Kambari,
tve,Te'un,Central-Eastern Malayo-Polynesian,Latn
tvk,Southeast Ambrym,North-Central Vanuatu,Latn
tvl,Tuvaluan,Nuclear Polynesian,Latn
tvm,Tela-Masbuar,Timoric,
tvn,Tavoyan,Burmish,Mymr
tvo,Tidore,West Papuan,
tvs,Taveta,Pare,
tvt,Tutsa Naga,Tangsa-Nocte,
tvu,Tunen,West Mbam,
tvw,Sedoa,Kaili-Pamona,
tvx,Taivoan,Austronesian,Latn
tvy,Timor Pidgin,creole or pidgin,
twa,Twana,Salishan,
twb,Western Tawbuid,Philippine,
twc,Teshenawa,Philippine,
twe,Teiwa,Trans-New Guinea,Latn
twf,Taos,Kiowa-Tanoan,Latn
twg,Tereweng,Timor-Alor-Pantar,
twh,Tai Dón,Southwestern Tai,Tavt
twm,Tawang Monpa,East Bodish,
twn,Twendi,Mambiloid,
two,Tswapong,Sotho-Tswana,
twp,Ere,Admiralty Islands,Latn
twq,Tasawaq,Songhay,
twr,Southwestern Tarahumara,Taracahitic,Latn
twt,Turiwára,Tupi-Guarani,Latn
twu,Termanu,Timoric,
tww,Tuwari,Sepik,
twy,Tawoyan,East Barito,
txa,Tombonuo,Sabahan,
txb,Tocharian B,Tocharian,Latn
txc,Tsetsaut,North Athabaskan,Latn
txe,Totoli,Tomini-Tolitoli,Latn
txg,Tangut,Qiangic,Tang
txh,Thracian,Indo-European,Grek
txi,Ikpeng,Cariban,Latn
txj,Tarjumo,Saharan,"Latn, Arab"
txm,Tomini,Malayo-Polynesian,
txn,West Tarangan,Malayo-Polynesian,
txo,Toto,Dhimalish,
txq,Tii,Timoric,
txr,Tartessian,,
txs,Tonsea,Philippine,
txt,Citak,Trans-New Guinea,
txu,Kayapó,Northern Jê,Latn
txx,Tatana,Sabahan,
tya,Tauya,Madang,
tye,Kyenga,Bisa-Busa,Latn
tyh,O'du,Mon-Khmer,
tyi,Teke-Tsaayi,Nzebi,
tyj,Tai Do,Northern Tai,
tyl,Thu Lao,Central Tai,
tyn,Kombai,Trans-New Guinea,
typ,Kuku-Thaypan,Paman,Latn
tyr,Tai Daeng,Southwestern Tai,
tys,Sapa,Sapa-Southwestern Tai,Latn
tyt,Tày Tac,Southwestern Tai,
tyu,Kua,Kalahari Khoe,
tyv,Tuvan,Siberian Turkic,Cyrl
tyx,Teke-Tyee,Nzebi,
tyz,Tày,Tày,Latn
tza,Tanzanian Sign Language,sign,
tzh,Tzeltal,Mayan,Latn
tzj,Tz'utujil,Mayan,Latn
tzl,Talossan,constructed,Latn
tzm,Central Atlas Tamazight,Berber,"Tfng, Arab, Latn"
tzn,Tugun,Timoric,
tzo,Tzotzil,Mayan,Latn
tzx,Tabriak,Lower Sepik,Latn
uam,Uamué,,
uan,Kuan,,
uar,Tairuma,Trans-New Guinea,
uba,Ubang,Bendi,Latn
ubi,Ubi,,
ubl,Buhi'non Bikol,Philippine,
ubr,Ubir,Western Oceanic,Latn
ubu,Umbu-Ungu,Trans-New Guinea,
uby,Ubykh,Northwest Caucasian,"Latn, Cyrl"
uda,Uda,Lower Cross River,
ude,Udihe,Tungusic,Cyrl
udg,Muduga,Dravidian,
udi,Udi,Northeast Caucasian,"Cyrl, Latn, Armn, Geor"
udj,Ujir,Central-Eastern Malayo-Polynesian,
udl,Uldeme,Central Chadic,
udm,Udmurt,Permic,Cyrl
udu,Uduk,Koman,
ues,Kioko,,
ufi,Ufim,Finisterre,Latn
uga,Ugaritic,Northwest Semitic,Ugar
ugb,Kuku-Ugbanh,,
uge,Ughele,Western Oceanic,
ugn,Ugandan Sign Language,sign,
ugo,Gong,Lolo-Burmese,Thai
ugy,Uruguayan Sign Language,sign,
uha,Uhami,Northwestern Edoid,Latn
uhn,Damal,,
uis,Uisai,South Bougainville,
uiv,Iyive,Central Tivoid,Latn
uji,Tanjijili,South Plateau,
uka,Kaburi,,
ukg,Ukuriguma,Madang,
ukh,Ukhwejo,Bekwilic,
ukk,Muak Sa-aak,Palaungic,
ukl,Ukrainian Sign Language,sign,
ukp,Ukpe-Bayobiri,Bendi,Latn
ukq,Ukwa,Ibibio-Efik,
uks,Kaapor Sign Language,sign,
uku,Ukue,Northwestern Edoid,Latn
ukw,Ukwuani-Aboh-Ndoni,Atlantic-Congo,Latn
uky,Kuuk Yak,Southwest Pama-Nyungan,Latn
ula,Fungwa,Shiroro,
ulb,Ulukwumi,Yoruboid,
ulc,Ulch,Tungusic,"Cyrl, Latn"
ule,Lule,,Latn
ulf,Afra,Pauwasi,
uli,Ulithian,Micronesian,
ulk,Meriam,Trans-New Guinea,Latn
ull,Ullatan,Dravidian,
ulm,Ulumanda',,
uln,Unserdeutsch,creole or pidgin,Latn
ulu,Uma' Lung,North Sarawakan,
ulw,Ulwa,,
uma,Umatilla,Sahaptian,Latn
umb,Umbundu,Bantu,Latn
umc,Marrucinian,Italic,"Latn, Ital"
umd,Umbindhamu,Paman,
umg,Umbuygamu,Paman,
umi,Ukit,,
umm,Umon,North-South Upper Cross River,Latn
umn,Makyan Naga,Konyak-Chang,
umo,Umotína,Macro-Jê,
ump,Umpila,Paman,Latn
umr,Umbugarla,,
ums,Pendau,Tomini-Tolitoli,
umu,Munsee,Lenape,Latn
una,North Watut,Western Oceanic,Latn
und,Undetermined,not a family,Zyyy
une,Uneme,Yekhee,Latn
ung,Ngarinyin,Worrorran,Latn
unk,Enawené-Nawé,Arawakan,Latn
unm,Unami,Lenape,Latn
unn,Kurnai,Pama-Nyungan,Latn
unr,Mundari,Munda,Deva
unu,Unubahe,,
unx,Munda,Munda,Latn
unz,Unde Kaili,Kaili-Pamona,Latn
uok,Uokha,Edoid,Latn
upi,Umeda,Border,
upv,Uripiv-Wala-Rano-Atchin,North-Central Vanuatu,Latn
ura,Urarina,,
urb,Urubú-Kaapor,Tupi-Guarani,Latn
urc,Urningangg,,
ure,Uru,,
urf,Uradhi,Pama-Nyungan,Latn
urg,Urigina,Trans-New Guinea,Latn
urh,Urhobo,Southwestern Edoid,Latn
uri,Urim,Torricelli,Latn
urk,Urak Lawoi',Malayic,Thai
url,Urali,Dravidian,Knda
urm,Urapmin,Ok,
urn,Uruangnirin,Central-Eastern Malayo-Polynesian,Latn
uro,Ura (New Guinea),Baining,Latn
urp,Uru-Pa-In,Tupi-Guarani,Latn
urr,Lehalurup,,
urt,Urat,Torricelli,Latn
uru,Urumi,Tupian,Latn
urv,Uruava,Western Oceanic,Latn
urw,Sop,Madang,Latn
urx,Urimo,Torricelli,Latn
ury,Orya,Tor-Kwerba,Latn
urz,Uru-Eu-Wau-Wau,Tupi-Guarani,Latn
usa,Usarufa,Kainantu-Goroka,Latn
ush,Ushojo,,
usi,Usui,,
usk,Usaghade,Lower Cross River,Latn
usp,Uspanteco,Mayan,Latn
uss,Saare,Northwest Kainji,Latn
usu,Uya,,
uta,Otank,Central Tivoid,Latn
ute,Ute,Numic,Latn
uth,Hun,Northwest Kainji,Latn
utp,Aba,Oceanic,Latn
utr,Etulo,Idomoid,Latn
utu,Utu,Madang,
uum,Urum,Kipchak-Cuman,Cyrl
uun,Kulon-Pazeh,Austronesian,Latn
uur,Ura (Vanuatu),Oceanic,Latn
uuu,U,Palaungic,
uve,West Uvean,Nuclear Polynesian,Latn
uvh,Uri,Finisterre,Latn
uvl,Lote,Western Oceanic,Latn
uwa,Kuku-Uwanh,Paman,
uya,Doko-Uyanga,Upper Cross River,Latn
vaa,Vaagri Booli,,
vae,Vale,Vale,
vag,Vagla,Western Gurunsi,
vah,Varhadi-Nagpuri,Southern Indo-Aryan,
vai,Vai,Vai-Kono,Vaii
vaj,Sekele,,
val,Vehes,,
vam,Vanimo,Sko,
van,Valman,Torricelli,
vao,Vao,North-Central Vanuatu,
vap,Vaiphei,Kukish,
var,Huarijio,Taracahitic,Latn
vas,Vasavi,,
vau,Vanuma,Nyali,
vav,Varli,Southern Indo-Aryan,"Deva, Gujr"
vay,Vayu,Western Kiranti,
vbb,Southeast Babar,Timoric,
vbk,Southwestern Bontoc,Philippine,Latn
vec,Venetian,Romance,Latn
ved,Veddah,,
vem,Vemgo-Mabas,,
veo,Ventureño,Chumashan,Latn
vep,Veps,Finnic,Latn
ver,Mom Jango,Duru,
vgr,Vaghri,Bhil,Gujr
vgt,Flemish Sign Language,sign,
vic,Virgin Islands Creole,creole or pidgin,Latn
vid,Vidunda,Ruvu,
vif,Vili,Kongo,
vig,Viemo,Savanna,
vil,Vilela,,
vis,Vishavan,Dravidian,
vit,Viti,Grassfields,
viv,Iduna,Western Oceanic,
vka,Kariyarra,Ngayarda,Latn
vki,Ija-Zuba,South Plateau,
vkj,Kujarge,,
vkk,Kaur,,
vkl,Kulisusu,Bungku-Tolaki,
vkm,Kamakan,Macro-Jê,Latn
vko,Kodeoha,,
vkp,Korlai Creole Portuguese,creole or pidgin,Latn
vkt,Tenggarong Kutai Malay,,
vku,Kurrama,Ngayarda,Latn
vlp,Valpei,North-Central Vanuatu,
vls,West Flemish,West Germanic,Latn
vma,Martuthunira,Ngayarda,Latn
vmb,Mbabaram,Pama-Nyungan,Latn
vmc,Juxtlahuaca Mixtec,Mixtec,Latn
vmd,Mudu Koraga,Dravidian,Knda
vme,East Masela,Timoric,
vmf,East Franconian,West Germanic,Latn
vmg,Minigir,Western Oceanic,Latn
vmh,Maraghei,Tatic,
vmi,Miwa,Worrorran,
vmj,Ixtayutla Mixtec,Mixtec,Latn
vmk,Makhuwa-Shirima,Makua,Latn
vml,Malgana,Southwest Pama-Nyungan,Latn
vmm,Mitlatongo Mixtec,Mixtec,Latn
vmp,Soyaltepec Mazatec,,Latn
vmq,Soyaltepec Mixtec,Mixtec,Latn
vmr,Marenje,Makua,
vmu,Muluridyi,,
vmv,Valley Maidu,Maiduan,Latn
vmw,Makhuwa,Makua,Latn
vmx,Tamazola Mixtec,Mixtec,Latn
vmy,Ayautla Mazatec,,Latn
vmz,Mazatlán Mazatec,Mazatecan,Latn
vnk,Lovono,Oceanic,
vnm,Neve'ei,North-Central Vanuatu,
vnp,Vunapu,North-Central Vanuatu,
vor,Voro,Yungur,
vot,Votic,Finnic,Latn
vra,Vera'a,,Latn
vro,Võro,Finnic,Latn
vrs,Varisi,Western Oceanic,
vrt,Banam Bay,North-Central Vanuatu,
vsi,Moldova Sign Language,sign,
vsl,Venezuelan Sign Language,sign,
vsv,Valencian Sign Language,sign,
vto,Vitou,Tor-Kwerba,
vum,Vumbu,Sira,
vun,Vunjo,Chaga,Latn
vut,Vute,Mambiloid,Latn
vwa,Awa (China),Palaungic,
waa,Walla Walla,Sahaptian,Latn
wab,Wab,Western Oceanic,Latn
wac,Wasco-Wishram,Chinookan,Latn
wad,Wandamen,Halmahera-Cenderawasih,Latn
waf,Wakoná,,
wag,Wa'ema,Western Oceanic,Latn
wah,Watubela,Central Maluku,Latn
waj,Waffa,Kainantu-Goroka,Latn
wal,Wolaytta,North Ometo,
wam,Massachusett,Eastern Algonquian,Latn
wan,Wan,Nwa-Beng,
wao,Wappo,,
wap,Wapishana,Arawakan,Latn
waq,Wageman,Gunwinyguan,Latn
war,Waray-Waray,Philippine,Latn
was,Washo,,
wat,Kaninuwa,Western Oceanic,Latn
wau,Wauja,Arawakan,Latn
wav,Waka,Mumuye-Yendang,
waw,Waiwai,Cariban,Latn
wax,Watam,Papuan,Latn
way,Wayana,Cariban,Latn
waz,Wampur,Western Oceanic,Latn
wba,Warao,isolate,Latn
wbb,Wabo,Halmahera-Cenderawasih,Latn
wbe,Waritai,Lakes Plain,Latn
wbf,Wara,Wara-Natyoro,
wbh,Wanda,Mwika,
wbi,Wanji,Bena-Kinga,Latn
wbj,Alagwa,Cushitic,
wbk,Waigali,Southern Nuristani,
wbl,Wakhi,Saka-Wakhi,"Cyrl, Latn, Arab"
wbm,Wa,Palaungic,
wbp,Warlpiri,Pama-Nyungan,Latn
wbq,Waddar,Dravidian,
wbr,Wagdi,Bhil,
wbt,Wanman,,
wbv,Wajarri,Southwest Pama-Nyungan,Latn
wbw,Woi,Halmahera-Cenderawasih,Latn
wca,Yanomámi,,
wci,Waci Gbe,Gbe,
wdd,Wandji,Nzebi,
wdg,Wadaginam,,
wdj,Wadjiginy,,
wdu,Wadjigu,,
wdy,Wadjabangayi,,
wea,Wewaw,,
wec,Wè Western,Wee,
wed,Wedau,Western Oceanic,Latn
weh,Weh,Western Ring,
wei,Kiunum,,
wem,Weme Gbe,Gbe,
weo,Wemale,Central Maluku,
wer,Weri,Papuan,
wes,Cameroon Pidgin,creole or pidgin,Latn
wet,Perai,Timoric,
weu,Welaung,Kukish,
wew,Weyewa,Central-Eastern Malayo-Polynesian,Latn
wfg,Yafi,Pauwasi,
wga,Wagaya,Pama-Nyungan,
wgb,Wagawaga,,
wgg,Wangganguru,Karnic,Latn
wgi,Wahgi,,
wgo,Waigeo,Halmahera-Cenderawasih,
wgu,Wirangu,Pama-Nyungan,Latn
wgy,Warrgamay,Pama-Nyungan,Latn
wha,Manusela,Central Maluku,
whg,North Wahgi,Trans-New Guinea,
whk,Wahau Kenyah,North Sarawakan,
whu,Wahau Kayan,,
wib,Southern Toussian,Savanna,
wic,Wichita,Caddoan,Latn
wie,Wik-Epa,Paman,
wif,Wik-Keyangan,Paman,
wig,Wik-Ngathana,Paman,
wih,Wik-Me'anha,Paman,
wii,Minidien,Torricelli,Latn
wij,Wik-Iiyanh,Paman,
wik,Wikalkan,Paman,
wil,Wilawila,Worrorran,
wim,Wik-Mungkan,Paman,Latn
win,Winnebago,Mississippi Valley Siouan,Latn
wir,Wiraféd,Tupi-Guarani,Latn
wiu,Wiru,Papuan,
wiv,Muduapa,Western Oceanic,Latn
wiy,Wiyot,Algic,Latn
wja,Waja,Waja-Kam,
wji,Warji,,
wka,Kw'adza,Cushitic,
wkb,Kumbaran,Dravidian,
wkd,Mo,Western Oceanic,Latn
wkl,Kalanadi,Dravidian,
wku,Kunduvadi,Dravidian,
wkw,Wakawaka,Pama-Nyungan,
wky,Wangkayutyuru,Karnic,
wla,Walio,,
wlc,Mwali Comorian,Comorian,Latn
wle,Wolane,Ethiopian Semitic,
wlg,Kunbarlang,Gunwinyguan,Latn
wli,Waioli,,
wlk,Wailaki,Pacific Coast Athabaskan,Latn
wll,Wali (Sudan),Hill Nubian,
wlm,Middle Welsh,Brythonic,Latn
wlo,Wolio,Wotu-Wolio,"Latn, Arab"
wlr,Wailapa,North-Central Vanuatu,Latn
wls,Wallisian,Nuclear Polynesian,Latn
wlu,Wuliwuli,,
wlv,Wichí Lhamtés Vejoz,Wichí,Latn
wlw,Walak,,
wlx,Wali (Ghana),Moré,Latn
wly,Waling,Central Kiranti,
wmb,Wambaya,Mirndi,
wmc,Wamas,Madang,
wmd,Mamaindé,Nambikwaran,Latn
wme,Wambule,Western Kiranti,Latn
wmh,Waima'a,Timoric,Latn
wmi,Wamin,,
wmm,Maiwa (Indonesia),Malayo-Polynesian,Latn
wmn,Waamwang,New Caledonian,Latn
wmo,Wam,Torricelli,Latn
wms,Wambon,Trans-New Guinea,Latn
wmt,Walmajarri,Pama-Nyungan,Latn
wmw,Mwani,Swahili,Latn
wmx,Womo,Sko,Latn
wnb,Wanambre,Trans-New Guinea,Latn
wnc,Wantoat,Finisterre,Latn
wnd,Wandarang,Arnhem,Latn
wne,Waneci,Pathan,ps-Arab
wng,Wanggom,Trans-New Guinea,Latn
wni,Ndzwani Comorian,Comorian,Latn
wnk,Wanukaka,Malayo-Polynesian,Latn
wnm,Wanggamala,Karnic,Latn
wno,Wano,Trans-New Guinea,Latn
wnp,Wanap,Torricelli,Latn
wnu,Usan,Trans-New Guinea,Latn
wnw,Wintu,Wintuan,Latn
wny,Wanyi,Garawan,Latn
woa,Tyaraity,,
wob,Wè Northern,Wee,
woc,Wogeo,Western Oceanic,Latn
wod,Wolani,Trans-New Guinea,Latn
woe,Woleaian,Micronesian,Latn
wog,Wogamusin,Sepik,Latn
woi,Kamang,Trans-New Guinea,Latn
wok,Longto,Duru,Latn
wom,Perema,Leko,Latn
won,Wongo,Bushoong,Latn
woo,Manombai,Malayo-Polynesian,Latn
wor,Woria,East Geelvink Bay,Latn
wos,Hanga Hundi,Sepik,Latn
wow,Wawonii,Bungku-Tolaki,Latn
wpc,Wirö,,Latn
wra,Warapu,Sko,Latn
wrb,Warluwara,Pama-Nyungan,Latn
wrg,Warungu,Pama-Nyungan,Latn
wrh,Wiradhuri,Central New South Wales,Latn
wri,Wariyangga,Southwest Pama-Nyungan,Latn
wrk,Garawa,Garawan,Latn
wrl,Warlmanpa,Pama-Nyungan,
wrm,Warumungu,,
wrn,Warnang,Heiban,
wro,Worora,Worrorran,
wrp,Waropen,Halmahera-Cenderawasih,Latn
wrr,Wardaman,Yangmanic,
wrs,Waris,Border,
wru,Waru,,
wrv,Waruna,,
wrw,Gugu Warra,,
wrx,Wae Rana,,
wrz,Warray,Gunwinyguan,
wsa,Warembori,,
wsi,Wusi,North-Central Vanuatu,Latn
wsk,Waskia,Madang,Latn
wsr,Owenia,,
wss,Wasa,Central Tano,
wsu,Wasu,,
wsv,Wotapuri-Katarqalai,Dardic,
wtf,Watiwa,Madang,Latn
wth,Wathaurong,Pama-Nyungan,Latn
wti,Berta,,
wtk,Watakataui,Sepik,
wtm,Mewati,Western Indo-Aryan,
wtw,Wotu,,
wua,Wikngenchera,Paman,
wub,Wunambal,Worrorran,
wud,Wudu,Gbe,Latn
wuh,Wutunhua,,
wul,Silimo,Trans-New Guinea,
wum,Wumbvu,Kele,Latn
wun,Bungu,Mbeya,Latn
wur,Wurrugu,Iwaidjan,
wut,Wutung,Sko,Latn
wuu,Wu,Sinitic,Hani
wuv,Wuvulu-Aua,Admiralty Islands,
wux,Wulna,,
wuy,Wauyai,Halmahera-Cenderawasih,
wwa,Waama,Eastern Oti-Volta,Latn
wwo,Dorig,North-Central Vanuatu,
wwr,Warrwa,,
www,Wawa,Mambiloid,Latn
wxa,Waxianghua,,
wxw,Wardandi,,
wya,Wyandot,Iroquoian,Latn
wyb,Ngiyambaa,Central New South Wales,Latn
wyi,Woiwurrung,Pama-Nyungan,Latn
wym,Vilamovian,West Germanic,Latn
wyr,Wayoró,Tupian,
wyy,Western Fijian,Central-Eastern Oceanic,
xaa,Andalusian Arabic,Arabic,"Arab, Latn"
xab,Sambe,Alumic,Latn
xac,Kachari,Bodo-Garo,
xad,Adai,,
xae,Aequian,Italic,
xag,Aghwan,Lezghian,Aghb
xai,Kaimbé,,
xaj,Ararandewára,Tupi-Guarani,Latn
xak,Maku,,Latn
xal,Kalmyk,Mongolic,Cyrl
xam,ǀXam,Tuu,Latn
xan,Xamtanga,Cushitic,
xao,Khao,Palaungic,
xap,Apalachee,Muskogean,Latn
xaq,Aquitanian,Vasconic,Latn
xar,Karami,,
xas,Kamassian,Samoyedic,Cyrl
xat,Katawixi,Katukinan,
xau,Kauwera,Tor-Kwerba,
xav,Xavante,Central Jê,Latn
xaw,Kawaiisu,Numic,Latn
xay,Kayan Mahakam,,
xbb,Lower Burdekin,,
xbc,Bactrian,Sogdo-Bactrian,"Grek, Mani"
xbd,Bindal,,
xbe,Bigambal,Pama-Nyungan,
xbg,Bunganditj,,
xbi,Kombio,Torricelli,Latn
xbj,Birrpayi,,
xbm,Middle Breton,Brythonic,Latn
xbn,Kenaboi,,
xbo,Bulgar,Oghur,Grek
xbp,Bibbulman,,
xbr,Kambera,Central-Eastern Malayo-Polynesian,Latn
xbw,Kambiwá,,
xby,Butchulla,,
xcb,Cumbric,Brythonic,
xcc,Camunic,,Ital
xce,Celtiberian,Celtic,Latn
xch,Chemakum,Chimakuan,Latn
xcl,Old Armenian,Armenian,Armn
xcm,Comecrudo,Pakawan,
xcn,Cotoname,Pakawan,
xco,Khwarezmian,Sogdo-Bactrian,"Arab, Armi, Chrs, Phlv, Sogd"
xcr,Carian,Anatolian,Cari
xct,Classical Tibetan,Tibetic,
xcu,Curonian,Baltic,Latn
xcv,Chuvantsy,Yukaghir,
xcw,Coahuilteco,Pakawan,
xcy,Cayuse,,
xda,Darkinjung,Yuin-Kuric,Latn
xdc,Dacian,Indo-European,Latn
xdk,Dharug,Yuin-Kuric,Latn
xdm,Edomite,Canaanite,Phnx
xdy,Malayic Dayak,,
xeb,Eblaite,East Semitic,Xsux
xed,Hdi,Central Chadic,Latn
xeg,ǁXegwi,Tuu,Latn
xel,Kelo,Eastern Jebel,
xem,Kembayan,,
xep,Epi-Olmec,,
xer,Xerénte,Central Jê,Latn
xes,Kesawai,Madang,Latn
xet,Xetá,Tupi-Guarani,Latn
xeu,Keoru-Ahia,Trans-New Guinea,
xfa,Faliscan,Italic,"Ital, Latn"
xga,Galatian,Celtic,"Latn, Grek"
xgb,Gbin,Southeastern Mande,Latn
xgd,Gudang,,
xgf,Gabrielino-Fernandeño,Takic,Latn
xgg,Goreng,,
xgi,Garingbal,,
xgl,Galindan,Baltic,Latn
xgm,Darumbal,,
xgr,Garza,Pakawan,
xgu,Unggumi,Worrorran,Latn
xgw,Guwa,,
xha,Harami,,Sarb
xhc,Hunnic,,
xhd,Hadrami,,Sarb
xhe,Khetrani,Punjabi-Lahnda,
xhr,Hernican,Italic,Ital
xht,Hattic,isolate,Xsux
xhu,Hurrian,Hurro-Urartian,"Xsux, Ugar"
xhv,Khua,Katuic,
xib,Iberian,isolate,"Latn, Ibrn"
xii,Xiri,,
xil,Illyrian,Indo-European,
xin,Xinca,Xincan,Latn
xir,Xiriâna,Arawakan,Latn
xis,Kisan,,
xiv,Indus Valley Language,,Inds
xiy,Xipaya,Tupian,
xjb,Minjungbal,Pama-Nyungan,Latn
xka,Kalkoti,,
xkb,Manigri-Kambolé Ede Nago,Ede,
xkc,Khoini,Tatic,
xkd,Mendalam Kayan,,
xke,Kereho,Malayo-Polynesian,Latn
xkf,Khengkha,East Bodish,
xkg,Kagoro,West Manding,
xki,Kenyan Sign Language,sign,
xkj,Kajali,Tatic,
xkk,Kaco',Mon-Khmer,
xkl,Bakung,North Sarawakan,Latn
xkn,Kayan River Kayan,Malayo-Polynesian,
xko,Kiorr,Palaungic,
xkp,Kabatei,Tatic,
xkq,Koroni,Bungku-Tolaki,
xkr,Xakriabá,Central Jê,Latn
xks,Kumbewaha,,
xkt,Kantosi,Dagbani,
xku,Kaamba,Kongo,
xkv,Kgalagadi,Sotho-Tswana,Latn
xkw,Kembra,Pauwasi,
xkx,Karore,Western Oceanic,
xky,Uma' Lasan,North Sarawakan,
xkz,Kurtop,East Bodish,"Tibt, Latn"
xla,Kamula,Trans-New Guinea,
xlb,Loup B,Eastern Algonquian,Latn
xlc,Lycian,Anatolian,Lyci
xld,Lydian,Anatolian,Lydi
xle,Lemnian,Tyrsenian,Ital
xlg,Ancient Ligurian,Indo-European,
xli,Liburnian,Indo-European,
xlo,Loup A,Eastern Algonquian,Latn
xlp,Lepontic,Celtic,Ital
xls,Lusitanian,Indo-European,Latn
xlu,Luwian,Anatolian,"Xsux, Hluw"
xly,Elymian,,Grek
xmb,Mbonga,Jarawan,Latn
xmc,Makhuwa-Marrevone,Makua,
xmd,Mbudum,Central Chadic,Latn
xmf,Mingrelian,Zan,Geor
xmg,Mengaka,Bamileke,Latn
xmh,Kugu-Muminh,Paman,Latn
xmj,Majera,Central Chadic,Latn
xmk,Ancient Macedonian,Hellenic,polytonic
xml,Malaysian Sign Language,sign,
xmm,Manado Malay,,
xmo,Morerebi,Tupian,Latn
xmp,Kuku-Mu'inh,,Latn
xmq,Kuku-Mangk,Pama-Nyungan,Latn
xmr,Meroitic,Afroasiatic,"Mero, Merc, Latn"
xms,Moroccan Sign Language,sign,
xmt,Matbat,Halmahera-Cenderawasih,
xmu,Kamu,,
xmx,Maden,Halmahera-Cenderawasih,
xmy,Mayaguduna,,
xmz,Mori Bawah,Bungku-Tolaki,Latn
xna,Ancient North Arabian,Semitic,Narb
xnb,Kanakanabu,Austronesian,Latn
xng,Middle Mongolian,Mongolic,"Mong, Arab, Phag"
xnh,Kuanhua,Palaungic,
xni,Ngarigu,,
xnk,Nganakarti,,
xnn,Northern Kankanay,Philippine,
xnr,Kangri,Western Pahari,"Deva, Takr, fa-Arab"
xns,Kanashi,West Himalayish,
xnt,Narragansett,Eastern Algonquian,Latn
xnu,Nukunul,,
xny,Nyiyaparli,Ngayarda,Latn
xoc,O'chi'chi',Central Delta,Latn
xod,Kokoda,South Bird's Head,
xog,Soga,Nyoro-Ganda,Latn
xoi,Kominimung,Papuan,Latn
xok,Xokleng,Southern Jê,
xom,Komo,Koman,
xon,Konkomba,Gurma,Latn
xoo,Xukurú,,
xop,Kopar,,
xor,Korubo,,
xow,Kowaki,Madang,
xpa,Pirriya,,
xpb,Pyemmairre,,Latn
xpc,Pecheneg,Turkic,
xpd,Paredarerme,,Latn
xpe,Liberia Kpelle,Southwestern Mande,
xpf,Southeast Tasmanian,,Latn
xpg,Phrygian,Indo-European,Grek
xph,Tyerrernotepanner,,Latn
xpi,Pictish,Celtic,"Ogam, Latn"
xpj,Mpalitjanh,Pama-Nyungan,
xpk,Kulina,Panoan,
xpl,Port Sorell,,Latn
xpm,Pumpokol,Yeniseian,Latn
xpn,Kapinawá,,
xpo,Pochutec,Nahuan,Latn
xpp,Puyo-Paekche,,
xpq,Mohegan-Pequot,Eastern Algonquian,Latn
xpr,Parthian,Medo-Parthian,"Prti, Mani, Phlv"
xps,Pisidian,Anatolian,
xpu,Punic,Canaanite,"Phnx, Latn, Grek"
xpv,Tommeginne,,Latn
xpw,Peerapper,,Latn
xpx,Toogee,,Latn
xpy,Buyeo,Korean,Hani
xpz,Bruny Island,,Latn
xqa,Karakhanid,Karluk,Arab
xqt,Qatabanian,Old South Arabian,Sarb
xra,Krahô,Northern Jê,
xrb,Eastern Karaboro,Karaboro,
xrd,Gundungurra,,
xre,Kreye,Northern Jê,
xrg,Minang,,
xri,Krikati-Timbira,,
xrm,Armazic,,
xrn,Arin,Yeniseian,Latn
xrq,Karranga,,Latn
xrr,Raetic,,Ital
xrt,Aranama-Tamique,,
xru,Marriammu,Daly,
xrw,Karawa,Sepik,
xsa,Sabaean,Old South Arabian,Sarb
xsb,Sambali,Philippine,Latn
xsd,Sidetic,Anatolian,
xse,Sempan,,
xsh,Shamang,Central Plateau,
xsi,Sio,Western Oceanic,
xsj,Subi,Haya-Jita,
xsl,South Slavey,North Athabaskan,Latn
xsm,Kasem,Northern Gurunsi,
xsn,Sanga (Nigeria),Jera,Latn
xso,Solano,,Latn
xsp,Silopi,Madang,
xsq,Makhuwa-Saka,Makua,
xsr,Sherpa,Tibetic,Tibt
xss,Assan,Yeniseian,Latn
xsu,Sanumá,Yanomami,
xsv,Sudovian,Baltic,Latn
xsy,Saisiyat,Austronesian,Latn
xta,Alcozauca Mixtec,Mixtec,Latn
xtb,Chazumba Mixtec,Mixtec,Latn
xtc,Kadugli,Kadu,Latn
xtd,Diuxi-Tilantongo Mixtec,Mixtec,Latn
xte,Ketengban,,
xth,Yitha Yitha,,
xti,Sinicahua Mixtec,Mixtec,Latn
xtj,San Juan Teita Mixtec,Mixtec,Latn
xtl,Tijaltepec Mixtec,Mixtec,Latn
xtm,Magdalena Peñasco Mixtec,Mixtec,Latn
xtn,Northern Tlaxiaco Mixtec,Mixtec,Latn
xto,Tocharian A,Tocharian,Latn
xtp,San Miguel Piedras Mixtec,Mixtec,Latn
xtq,Tumshuqese,Sakan,"Brah, Khar"
xtr,Early Tripuri,,
